,title,description,detectType,detectCon,detectLanguage,tags,attackTechnique,attackSoftware,references,pattern,dataSource,dataType,dataCollector,dataForwardTo,dataparser,dataParser,dataStorage,dataTable,dataIndex,dataAccess,dataMap,kqlVar,kqlTable,kqlQuery
228,netsh_pid_0009_helper_dll,"['netsh used to register helper dll', 'persistence method']",single_line_match,3,kql,[None],"['t1546', 's0108']",,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'netsh'
| where ProcessCommandLine has_all ('add', 'helper')"
229,netsh_pid_0003_masquerading,['Netsh disable windows firewall'],single_line_match,3,kql,[None],"['t1036', 's0108']",,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName !has 'netsh'
  and ProcessVersionInfoOriginalFileName has 'netsh'
| where isnotempty(ProcessVersionInfoOriginalFileName)"
230,netsh_pid_0010_port_forwarding,['netsh used to set up port forwarding'],single_line_match,3,kql,[None],"['t1090', 's0108']",,[None],['netsh I p a v l=8001 listena=127.0.0.1 connectp=80 c=192.168.1.1'],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'netsh'
| where ProcessCommandLine has_all ('listena', 'connectp')
  and ProcessCommandLine contains 'c='
| where ProcessCommandLine contains ' i '
  and ProcessCommandLine contains ' p '
  and ProcessCommandLine contains ' a '
  and ProcessCommandLine contains ' v '"
231,netsh_pid_0005_modify_fw_smb_enable,['enables print file share feature (smb) on windows by modifying firewall rules'],single_line_match,3,kql,[None],"['t1562', 's0108']",,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'netsh'
| where ProcessCommandLine has_all ('advfirewall', 'set', 'rule', 'group', 'file', 'printer', 'enable' ,'yes')"
232,netsh_pid_0008_show_fw_rules,['netsh used to list firewall rules'],single_line_match,3,kql,[None],"['t1016', 's0108']",,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'netsh'
| where ProcessCommandLine has_all ('advfirewall', 'show', 'rule')"
233,netsh_pid_0004_modify_fw_rdp_enable,['netsh enables remote desktop feature on windows by modifying firewall rules'],single_line_match,3,kql,[None],"['t1562', 's0108']",,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'netsh'
| where ProcessCommandLine has_all ('advfirewall', 'set', 'rule', 'group', 'remote', 'desktop', 'enable' ,'yes')"
234,netsh_pid_0002_disable_windows_fw,['Netsh disable windows firewall'],single_line_match,3,kql,[None],"['t1562', 's0108']",,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'netsh'
| where ProcessCommandLine has_all ('netsh', 'firewall', 'set', 'opmode', 'disable')"
235,netsh_pid_0006_add_fw_rule_rdp,['add a local firewall rule for RDP'],single_line_match,3,kql,[None],"['t1562', 's0108']",,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'netsh'
| where ProcessCommandLine has_all ('advfirewall', 'add', 'rule', 'name')
| where ProcessCommandLine has_all ('remote', 'desktop')
  or ProcessCommandLine contains '3389'
"
236,rpcping_pid_0001_ntlm_hash,"['RpcPing command can be used to send an RPC test connection to the target server (-s)', 'Force the NTLM hash to be sent in the process.']",single_line_match,2,kql,[None],['t1003'],,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('rpcping', '-s', 'ntlm')"
237,kekeo_pid_0003_tgs,['kekeo command indicators'],single_line_match,1,kql,[None],['t1558'],,['ref_kekeo.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'tgs'
  and ProcessCommandLine contains 'tgs::'"
238,builtin_pid_0021_av_hacktool_mimikatz_dynamic,"['MDE AV Client Heuristic', 'Hacktool Mimikatz']",['single_line_match'],1,kql,[None],"['t1003', 's0003']",,['ref_mimikatz.md'],[None],['windows_os'],['other_alert_related_activity'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'OtherAlertRelatedActivity'
  and AdditionalFields contains 'mimikatz'"
239,rubeus_pid_0002_kerberoast,['rubeus indicators'],single_line_match,1,kql,[None],"['t1558', 's1071']",,['ref_kekeo.md'],[None],['windows_os'],['ldap_search'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'LdapSearch'
  and InitiatingProcessCommandLine has 'kerberoast'"
240,kekeo_pid_0001_tsssp,['kekeo command indicators'],single_line_match,1,kql,[None],['t1558'],,['ref_kekeo.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'smb'
  and ProcessCommandLine contains 'smb::'"
241,kekeo_pid_0004_ntlm,['kekeo command indicators'],single_line_match,1,kql,[None],['t1558'],,['ref_kekeo.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'ntlm'
  and ProcessCommandLine contains 'ntlm::'"
242,kekeo_pid_0002_tgt,['kekeo command indicators'],single_line_match,1,kql,[None],['t1558'],,['ref_kekeo.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'tgt'
  and ProcessCommandLine contains 'tgt::'"
243,kekeo_pid_0008_misc,['kekeo command indicators'],single_line_match,1,kql,[None],['t1558'],,['ref_kekeo.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'misc'
  and ProcessCommandLine contains 'misc::'"
244,builtin_pid_0020_av_hacktool_mimikatz_alert,"['MDE AV Client Heuristic', 'VirTool Kekeo']",single_line_match,1,kql,[None],"['t1558', 's1071']",,['ref_kekeo.md'],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,"| where DetectionSource =~ 'Antivirus'
| where Title contains 'Kekeo'
  or ThreatFamily contains 'Kekeo'
"
245,rubeus_pid_0001_kerberoast,['rubeus indicators'],single_line_match,1,kql,[None],"['t1558', 's1071']",,['ref_kekeo.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,| where ProcessCommandLine has 'kerberoast'
246,kekeo_pid_0005_kerberos,['kekeo command indicators'],single_line_match,1,kql,[None],['t1558'],,['ref_kekeo.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'kerberos'
  and ProcessCommandLine contains 'kerberos::'"
247,kekeo_pid_0007_exploit,['kekeo command indicators'],single_line_match,1,kql,[None],['t1558'],,['ref_kekeo.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'exploit'
  and ProcessCommandLine contains 'exploit::'"
248,kekeo_pid_0001_tsssp,['kekeo command indicators'],single_line_match,1,kql,[None],['t1558'],,['ref_kekeo.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'tsssp'
  and ProcessCommandLine contains 'tsssp::'"
249,rubeus_pid_0004_asreproast,['rubeus indicators'],single_line_match,1,kql,[None],"['t1558', 's1071']",,['ref_kekeo.md'],[None],['windows_os'],['ldap_search'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'LdapSearch'
  and InitiatingProcessCommandLine has 'asreproast'"
250,builtin_pid_0022_av_hacktool_mimikatz_event,"['MDE AV Client Heuristic', 'Hacktool Mimikatz']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['antivirus_detection'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType startswith 'AntivirusDetection'
  and AdditionalFields contains 'mimikatz'"
251,rubeus_pid_0003_asreproast,['rubeus indicators'],single_line_match,1,kql,[None],"['t1558', 's1071']",,['ref_kekeo.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,| where ProcessCommandLine has 'asreproast'
252,rdrleakdiag_pid_0001_memory_dump,['Rdrleakdiag.exe used to dump memory'],single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['process_created'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('rdrleakdiag', '/p', '/o')
  and ProcessCommandLine has_any ('lsass', 'fullmemdmp' 'minidump')"
253,mimikatz_pid_0003_privilege,"['mimikatz command indicator', 'This module provides some functionalities to manipulate privileges on mimikatz process']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'privilege'
  and ProcessCommandLine contains 'privilege::'"
254,builtin_pid_0022_av_hacktool_mimikatz_event,"['MDE AV Client Heuristic', 'Hacktool Mimikatz']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['antivirus_detection'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType startswith 'AntivirusDetection'
  and AdditionalFields contains 'mimikatz'"
255,mimikatz_pid_0002_lsadump,"['mimikatz command indicator', 'refer to command documentation for further description']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'lsadump'
  and ProcessCommandLine contains 'lsadump::'"
256,mimikatz_pid_0001_sekurlsa,"['mimikatz command indicator', 'This modules is probably the most used one among Mimikatz users.', 'It retrieves clear text passwords, kerberos tickets, pin codes, etc', 'Creds from LSA Subsystem Service (LSASS)', 'Refer to command documention for further descriptions']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'sekurlsa'
  and ProcessCommandLine contains 'sekurlsa::'"
257,mimikatz_pid_0010_rpc,"['mimikatz command indicator', 'see command documentation for more descriptions']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'rpc'
  and ProcessCommandLine contains 'rpc::'"
258,builtin_pid_0020_av_hacktool_mimikatz_alert,"['MDE AV Client Heuristic', 'Hacktool Mimikatz']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,"| where DetectionSource =~ 'Antivirus'
| where Title contains 'mimikatz'
  or ThreatFamily contains 'mimikatz'
"
259,mimikatz_pid_0007_vault,"['mimikatz command indicator', 'see command documentation for more descriptions']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'vault'
  and ProcessCommandLine contains 'vault::'"
260,mimikatz_pid_0011_event,"['mimikatz command indicator', 'see command documentation for more descriptions']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'event'
  and ProcessCommandLine contains 'event::'"
261,mimikatz_pid_0013_token,"['mimikatz command indicator', 'see command documentation for more descriptions']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'token'
  and ProcessCommandLine contains 'token::'"
262,mimikatz_pid_0006_dpapi,"['mimikatz command indicator', 'see command documentation for more descriptions']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'dpapi'
  and ProcessCommandLine contains 'dpapi::'"
263,mimikatz_pid_0005_crypto,"['mimikatz command indicator', 'see command documentation for more descriptions']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'crypto'
  and ProcessCommandLine contains 'crypto::'"
264,builtin_pid_0021_av_hacktool_mimikatz_dynamic,"['MDE AV Client Heuristic', 'Hacktool Mimikatz']",['single_line_match'],1,kql,[None],"['t1003', 's0003']",,['ref_mimikatz.md'],[None],['windows_os'],['other_alert_related_activity'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'OtherAlertRelatedActivity'
  and AdditionalFields contains 'mimikatz'"
265,mimikatz_pid_0012_invoke,"['mimikatz command indicator', 'see command documentation for more descriptions', 'powershell invoke mimikatz']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'invoke'
  and ProcessCommandLine has_any ('mimikatz', 'Dumpcreds')"
266,mimikatz_pid_0008_process,"['mimikatz command indicator', 'see command documentation for more descriptions']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'process'
  and ProcessCommandLine contains 'process::'"
267,mimikatz_pid_0004_kerberos,"['mimikatz command indicator', 'can be used to forge tickets', 'see command documentation for more descriptions']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'kerberos'
  and ProcessCommandLine contains 'kerberos::'"
268,mimikatz_pid_0009_misc,"['mimikatz command indicator', 'see command documentation for more descriptions']",single_line_match,1,kql,[None],"['t1003', 's0002']",,['ref_mimikatz.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'misc'
  and ProcessCommandLine contains 'misc::'"
269,lsass_pid_0003_large_memory_read,"['Large Memory Read 20 Mega Bytes', 'Rare File or Process', 'Rare is seen on 5 or less machines in time period']",single_line_match,1,kql,[None],['t1003'],,['ref_lsass.md'],[None],['windows_os'],['read_process_memory_api_call'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'ReadProcessMemoryApiCall'
  and FileName has 'lsass'
  and parse_json(AdditionalFields).TotalBytesCopied > 20000000
"
270,lsass_pid_0008_run_not_system,['Lsass Run from a Non System Account'],single_line_match,1,kql,[None],['t1003'],,['ref_lsass.md'],[None],['windows_os'],['process_create'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName =~ 'lsass.exe'
  and AccountName !~ 'system'"
271,lsass_pid_0011_registry_image_file_exe_opt,['Shtinkering LSASS'],single_line_match,1,kql,[None],['t1562'],,"['ref_registry.md', 'ref_lsass.md']",[None],['windows_os'],['registry_event'],m365d_agent,m365d_security_center,,,m365d_security_center,device_registry_events,,api_advanced_hunting,,,DeviceRegistryEvents,"| where RegistryKey has_all ('software', 'Image', 'Lsass', 'File', 'Execution')
  and RegistryKey has_any ('HKLM', 'HKEY_LOCAL_MACHINE')
  and RegistryKey contains 'Image File Execution Options'"
272,lsass_pid_0009_shtinkering,"['Lsass.exe Dump File Created', 'Potential shtinkering', 'Might be from werfault.exe']",single_line_match,2,kql,[None],['t1003'],,['ref_lsass.md'],[None],['windows_os'],['file_created'],m365d_agent,m365d_security_center,,,m365d_security_center,device_file_events,,api_advanced_hunting,,,DeviceFileEvents,"| where FileName has_all ('lsass', 'dmp')
  and ActionType =~ 'FileCreated'"
273,lsass_pid_0007_dump_file_commandline,['Lsass.dmp Indicator in CommandLine'],single_line_match,1,kql,[None],['t1003'],,['ref_lsass.md'],[None],['windows_os'],['process_created'],m365d_agent,m365d_security_center,,,m365d_security_center,device_file_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('lsass', 'dmp')
  or ProcessCommandLine contains 'lsass.dmp'"
274,lsass_pid_0007_pshell_get_process_id,['Powershell Used to get Lsass Process Id'],single_line_match,1,kql,[None],['t1003'],,['ref_lsass.md'],[None],['windows_os'],['process_created'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('Get', 'Process' , 'lsass')
  and ProcessCommandLine contains 'Get-Process'"
275,lsass_pid_0004_rundll_large_memory_read,"['Rundll Initiated Large Lsass Read', 'Potential Cred Dump']",single_line_match,1,kql,[None],['t1003'],,['ref_lsass.md'],[None],['windows_os'],['read_process_memory_api_call'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'ReadProcessMemoryApiCall'
  and FileName =~ 'lsass.exe'
  and InitiatingProcessFileName contains 'rundll'
  and parse_json(AdditionalFields).TotalBytesCopied >= 20000000"
276,lsass_pid_0005_taskmgr_large_memory_read,"['Task Manager Initiated Large Lsass Read', 'Potential Cred Dump']",single_line_match,1,kql,[None],['t1003'],,['ref_lsass.md'],[None],['windows_os'],['read_process_memory_api_call'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'ReadProcessMemoryApiCall'
  and FileName =~ 'lsass.exe'
  and InitiatingProcessFileName contains 'rundll'
  and parse_json(AdditionalFields).TotalBytesCopied >= 20000000"
277,lsass_pid_0010_registry_silent_process_exit,['Shtinkering LSASS'],single_line_match,1,kql,[None],['t1562'],,"['ref_registry.md', 'ref_lsass.md']",[None],['windows_os'],['registry_event'],m365d_agent,m365d_security_center,,,m365d_security_center,device_registry_events,,api_advanced_hunting,,,DeviceRegistryEvents,"| where RegistryKey has_all ('software', 'SilentProcessExit', 'Lsass')
  and RegistryKey has_any ('HKLM', 'HKEY_LOCAL_MACHINE')"
278,lsass_pid_0006_dump_file_created,['Lsass Dump File Created'],single_line_match,1,kql,[None],['t1003'],,['ref_lsass.md'],[None],['windows_os'],['file_created'],m365d_agent,m365d_security_center,,,m365d_security_center,device_file_events,,api_advanced_hunting,,,DeviceFileEvents,"| where ActionType =~ 'FileCreated'
  and FileName has_all ('lsass', 'dmp')"
279,lsass_pid_0002_memory_read_not_system,['Lsass Read from a Non System Account'],single_line_match,1,kql,[None],['t1003'],,['ref_lsass.md'],[None],['windows_os'],['read_process_memory_api_call'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'ReadProcessMemoryApiCall'
  and FileName =~ 'lsass.exe'
  and AccountName !~ 'system'"
280,hh_pid_0002_executing_chm,['open .CHM compiled HTML files with HH.exe HTML help'],single_line_match,3,kql,[None],['t1218'],,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName =~ 'hh.exe'
  or ProcessVersionInfoOriginalFileName =~ 'hh.exe'
| where ProcessCommandLine contains '.chm'"
281,hh_pid_0003_executing_remote_file,['HTML help executing remote file'],single_line_match,3,kql,[None],['t1218'],,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName =~ 'hh.exe'
  or ProcessVersionInfoOriginalFileName =~ 'hh.exe'
| where ProcessCommandLine contains 'http://'
  or ProcessCommandLine contains 'https://'"
282,hh_pid_0005_parent_powershell,['HTML help called powershell'],single_line_match,3,kql,[None],['t1218'],,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName =~ 'hh.exe'
  or ProcessVersionInfoOriginalFileName =~ 'hh.exe'
| where InitiatingProcessVersionInfoOriginalFileName has 'powershell'"
283,hh_pid_0001_executing_pshell_script,['open powershell script with HTML help'],single_line_match,3,kql,[None],['t1218'],,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName =~ 'hh.exe'
  or ProcessVersionInfoOriginalFileName =~ 'hh.exe'
| where ProcessCommandLine contains '.ps1'"
284,hh_pid_0004_decompiling_file,['HTML help decompiling file'],single_line_match,3,kql,[None],['t1218'],,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName =~ 'hh.exe'
  or ProcessVersionInfoOriginalFileName =~ 'hh.exe'
| where ProcessCommandLine contains '-decompile'"
285,regt1003_pid_0001_save_sam,"['reg.exe used to save SAM file for potential enumeration', 'Also for offline cred dumping attack']",single_line_match,1,kql,[None],['t1003'],,['ref_registry.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_any (@'HKLM\sam', @'HKEY_LOCAL_MACHINE\sam')
  and ProcessCommandLine has_any('save', 'export')"
286,regt1562_pid_0001_netntlm_downgrade_restrict_sending_ntlm_traffic,"['Registry Modification of Key HKLM:\\SYSTEM\\CurrentControlSet\\Control\\Lsa\\MSV1_0', 'Property = RestrictSendingNTLMTraffic', 'Setting to 0 disables']",single_line_match,1,kql,[None],['t1562'],,"['ref_registry.md', 'ref_registry_t1562.md']",[None],['windows_os'],['registry_event'],m365d_agent,m365d_security_center,,,m365d_security_center,device_registry_events,,api_advanced_hunting,,,DeviceRegistryEvents,"| where RegistryKey has_all ('system', 'control', 'lsa')
  and RegistryKey has_any ('HKLM', 'HKEY_LOCAL_MACHINE')
  and RegistryValueName =~ 'RestrictSendingNTLMTraffic'
  and RegistryValueData =~ '0'"
287,regt1003_pid_0003_sam_commandline,"['SAM Hive in Command Line', 'Also for offline cred dumping attack']",single_line_match,1,kql,[None],['t1003'],,['ref_registry.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_any (@'HKLM\sam ', @'HKEY_LOCAL_MACHINE\sam ')"
288,regt1562_pid_0002_netntlm_downgrade_restrict_sending_ntlm_traffic,"['Registry Modification of Key HKLM:\\SYSTEM\\CurrentControlSet\\Control\\Lsa\\MSV1_0', 'Property = RestrictSendingNTLMTraffic', 'Setting to 0 disables']",single_line_match,1,kql,[None],['t1562'],,"['ref_registry.md', 'ref_registry_t1562.md']",[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'RestrictSendingNTLMTraffic'
  and ProcessCommandLine contains '0'"
289,regt1003_pid_0005_save_system,"['reg.exe used to save security hive file for potential enumeration', 'Also for offline cred dumping attack']",single_line_match,1,kql,[None],['t1003'],,['ref_registry.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_any (@'HKLM\system ', @'HKEY_LOCAL_MACHINE\system ')
  and ProcessCommandLine has_any('save', 'export')"
290,regt1003_pid_0006_security_commandline,"['reg.exe used to save security hive file for potential enumeration', 'Also for offline cred dumping attack']",single_line_match,1,kql,[None],['t1003'],,['ref_registry.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_any (@'HKLM\security ', @'HKEY_LOCAL_MACHINE\security ')"
291,registryt1562_pid_0001_anti_spyware_disable,"['Powershell Used to Modify Registry', 'Disable Anit Spyware']",single_line_match,1,kql,[None],['t1562'],,['art_t1562001_test18_uid_1b3e0146-a1e5-4c5c-89fb-1bb2ffe8fc45'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_any ('HKLM', 'HKEY_LOCAL_MACHINE')
  and ProcessCommandLine has_all ('Set', 'ItemProperty', 'DisableAntiSpyWare')"
292,registryt1003_pid_0004_export_lsa_secrets,['Powershell Used to Export Lsa Secrets from Registry'],single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_any (@'HKLM\system ', @'HKEY_LOCAL_MACHINE\system ')
  and ProcessCommandLine has_all('security', 'policy', 'secrets')
| where ProcessCommandLine has_all ('Get', 'Property', 'Out', 'File')
  or ProcessCommandLine has_all ('Export', 'CliXml')"
